Species ID	Phylum	Class	Order	Family	Genus	Species	Common names (Eng)	Red List criteria version	Year assessed	Justification	Threats
196290	Arthropoda	Arachnida	Araneae	Sparassidae	Stipax	triangulifer		3.1	2014		This species was likely threatened by invasive plant species causing habitat deterioration.
21250	Arthropoda	Malacostraca	Decapoda	Atyidae	Syncaris	pasadenae	Pasadena Freshwater Shrimp	3.1	2013	The habitat of the species throughout its known historical range has been destroyed by channelization and urbanization and now forms part of the Greater Los Angeles area. The species is thus considered to be Extinct.	The habitat of the species throughout its known range has been destroyed by channelization and urbanization.
22696558	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	rufolavatus	Alaotra Grebe, Delacour's Little Grebe, Alaotra Dabchick, Madagascar Red-necked Grebe	3.1	2016		Several major factors contributed to this species's extinction. The use of monofilament nylon gill-nets at Lake Alaotra has proliferated recently, to the extent that they now cover a large part of the open lake. They undoubtedly kill many diving waterbirds; however the introduction of this fishing method probably only happened after the grebe had already been greatly reduced in number or had disappeared. It is also likely that the introduction of the carnivorous fish Micropterus salmoides and Channa striata has been a major factor in the species's decline and extinction (ZICOMA 1999). Soil erosion from deforested hillsides, agriculture and sedimentation have lowered the water quality of the lake. Introductions of exotic plants, mammals and fish, especially Tilapia, probably depleted essential foods for the species (Pidgeon 1996), and natural habitat has been lost through the conversion of marsh areas to rice farms (WilmÃ© 1994). Hybridisation with T. ruficollis, probably a recent colonist from Africa, has occurred in the past and may have been the major contributing factor in this species's decline (Hawkins et al. 2000). Poaching is also thought to have played a significant role in the extinction of the species (WilmÃ© 1994).
21286	Chordata	Reptilia	Squamata	Scincidae	Tachygyia	microlepis	Tonga Ground Skink	3.1	2012		The causes of extinction are believed to be habitat loss, colonization by people of Tonga, along with associated predators such as dogs, pigs and rats.
21530	Chordata	Amphibia	Anura	Myobatrachidae	Taudactylus	diurnus	Mount Glorious Day Frog, Mount Glorious Torrent Frog, Southern Day Frog	3.1	2004		The reason(s) for the disappearance of this species remains unknown. Like Rheobatrachus silus, logging has occurred in catchments occupied by the species (Hines, Mahony and McDonald 1999); however, the effect of timber harvesting on the species has not been investigated. The speciesâ habitat is currently threatened by feral pigs, invasion of weed species (especially mist flower) and altered stream flow and water quality due to upstream disturbances (Hines, Mahony and McDonald 1999). Taudactylus diurnus was not found in areas along watercourses that were heavily infested with Lantana camara or where the weeds Baccharis halimifilia and Agertina riparia (mist flower) occurred (Czechura and Ingram 1990). The frogs were also absent from streams with very muddy water associated with the activities of feral pigs (Czechura and Ingram 1990). From what is known from similar declines and disappearance elsewhere in the world, the disease chytridiomycosis also must be suspected as a cause for the decline.
61394	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Telestes	ukliva		3.1	2006		Introduction of exotic fish species.
21663	Chordata	Reptilia	Squamata	Gerrhosauridae	Tetradactylus	eastwoodae	Eastwood's Longtailed Seps, Eastwood's Whip Lizard	2.3	1996		Afforestation with alien pine species and excessive burning of the the montane grassland habitat may have caused or contributed to the disappearance of this species.
196286	Arthropoda	Arachnida	Araneae	Sparassidae	Thomasettia	seychellana		3.1	2014		This species was likely threatened by invasive plant species causing habitat deterioration.
22728791	Chordata	Aves	Pelecaniformes	Threskiornithidae	Threskiornis	solitarius	Reunion Ibis, Réunion Ibis, Réunion Flightless Ibis, Réunion Solitaire	3.1	2016	This species was found on the Mascarene Islands, but is now considered Extinct having not been seen since 1761. Hunting is likely to have driven its decline.	Hunting is likely to have been the main cause of its demise.
21866	Chordata	Mammalia	Dasyuromorphia	Thylacinidae	Thylacinus	cynocephalus	Tasmanian Tiger, Tasmanian Wolf	3.1	2016	The last known Thylacine died in Hobart Zoo in 1936. Despite numerous, including contemporary, reports of its existence, and several organised searches (e.g. Smith 1980; see SEWPaC 2012), there has been no irrefutable evidence of its survival. There was extensive persecution of the Thylacine because of perceived threat to sheep and fear of a large predator (Mooney and Rounsevell 2008); in latter years collecting by museums and zoos was a major reason for hunting; single-species âpopulation viability analysisâ models are unable to account for the Thylacineâs demise unless a high human harvest, small starting population size or low maximum population growth rate was assumed, even if disease effects were included from 1906 to 1909, however, the Thylacine's demise is readily recreated using the disease-free multi-species metamodels that simulated declines in native prey populations (particularly due to competition with introduced sheep) (Prowse et al. 2013).	
22698593	Chordata	Aves	Passeriformes	Acanthisittidae	Traversia	lyalli	Stephens Island Rockwren	3.1	2016		Construction of a lighthouse on Stephens Island in 1894 led to the clearance of most of the island's forest, with predation by the lighthouse keeper's cat delivering the species's coup-de-grace (Tyrberg and Milberg 1991).
62274163	Chordata	Aves	Gruiformes	Rallidae	Tribonyx	hodgenorum	Hodgen's Waterhen	3.1	2016	This species likely became Extinct during the 17th century as a result of predation by rats and hunting by human settlers.	The main reasons for its extinction are likely to have been predation by Polynesian rats, and hunting by human settlers.
22148	Arthropoda	Insecta	Coleoptera	Curculionidae	Trigonoscuta	yorbalindae	Yorba Linda Weevil	3.1	2014		Historically the species was found in dunes in the Yorba Linda area of California. Due to urban development no suitable habitat remains in the area and the species is extinct.
60792	Chordata	Actinopterygii	Perciformes	Cichlidae	Tristramella	intermedia		3.1	2006		Lake Hula has now been drained.
61365	Chordata	Actinopterygii	Perciformes	Cichlidae	Tristramella	magdelainae		3.1	2006		Drought, pollution and water extraction may have resulted in destroying available habitat for this species.
22708835	Chordata	Aves	Passeriformes	Turdidae	Turdus	ravidus	Grand Cayman Thrush	3.1	2016	This species was known from the island of Grand Cayman, but it has been driven to extinction by logging of its forest habitat. The last sight records date from 1938, and it was definitely Extinct by 1965.	It presumably declined as the island's habitat was progressively cleared (Johnston 1969).
22705595	Chordata	Aves	Passeriformes	Oriolidae	Turnagra	capensis	South Island Piopio	3.1	2016	This species is known from New Zealand's South Island, but is now Extinct as a result of black rat predation. The last confirmed record was of the nominate subspecies, in 1905.	Its extinction was probably mainly due to predation by introduced rats (Greenway 1967), but habitat destruction is likely to have been a contributing factor.
22728820	Chordata	Aves	Passeriformes	Oriolidae	Turnagra	tanagra	North Island Piopio	3.1	2016		Presumably both habitat destruction and direct predation by people, cats and rats caused the species's extinction (Greenway 1967).
91292433	Mollusca	Bivalvia	Unionoida	Unionidae	Unio	madagascariensis		3.1	2016		Pesticides and muds derived from rice field cultivation along the rivers seem to have been the major threats.
22728670	Chordata	Aves	Bucerotiformes	Upupidae	Upupa	antaios	St Helena Hoopoe	3.1	2016	This species formerly occurred on St Helena, but is now Extinct. It was presumably driven to extinction by hunting soon after the island was discovered in 1502.	
22720784	Chordata	Aves	Passeriformes	Fringillidae	Viridonia	sagittirostris	Greater Amakihi	3.1	2016		This forest was cleared for sugar cane, causing the species's extinction (Amadon 1950).
22698580	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	longipes	Bushwren, Bush Wren, New Zealand Bush Wren	3.1	2016		Its decline was presumably caused by introduced predators (Robertson 1985), to which it was particularly vulnerable, being a ground-nester (Greenway 1967).
41667	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	japonicus	Japanese Sea Lion	3.1	2015		Japanese Sea Lions were harvested for their skins, whiskers, internal organs, and oil, and were also captured for the circus trade. Those takes, in combination with persecution by fishermen and perhaps shooting by soldiers, likely caused their extinction (Wikipedia 2014).
22728760	Chordata	Aves	Gruiformes	Rallidae	Zapornia	astrictocarpus	St Helena Rail	3.1	2016	This species was known from St Helena, but is now Extinct. It is likely to have been driven to extinction by introduced predators soon after the island was discovered in 1502.	It was driven to extinction by introduced predators.
22692708	Chordata	Aves	Gruiformes	Rallidae	Zapornia	monasa	Kosrae Crake	3.1	2016		Its extinction quickly followed the arrival of rats from missionary and whaling ships in the 1830s and 1840s (Taylor 1998).
22728757	Chordata	Aves	Gruiformes	Rallidae	Zapornia	nigra	Miller's Rail	3.1	2016	This species was known from Tahiti, but presumably went Extinct soon after it was last described in 1784. Introduced predators are likely to have been responsible.	Introduced predators are likely to have led to its demise.
22692672	Chordata	Aves	Gruiformes	Rallidae	Zapornia	palmeri	Laysan Rail, Laysan Crake	3.1	2016		It became extinct on Laysan Island as a result of habitat destruction by rabbits and guinea pigs introduced by guano diggers (Taylor and van Perlo 1998). The Pearl and Hermes Reef colony was destroyed by storms; and rats, brought in by wartime activities, exterminated both the Sand Island colony and the Eastern Island colony (Baldwin 1945).
22692693	Chordata	Aves	Gruiformes	Rallidae	Zapornia	sandwichensis	Hawaiian Rail, Hawaiian Crake	3.1	2016		The timing of its extinction indicates that it was perhaps not caused by mongooses, as they were not introduced until 1883. More probably, it was due to a long process of predation by rats, cats, dogs and people (Taylor 1998).
22708535	Chordata	Aves	Passeriformes	Turdidae	Zoothera	terrestris	Bonin Thrush	3.1	2016	This species was formerly found in Japan's Ogasawara Islands, but is now Extinct due to overpredation by introduced mammals. Specimens were collected in 1828, but the next ornithological visit to the islands in 1889 did not locate the species.	Whalers started to use the island in the 1830s and it was probably driven to extinction by introduced rats and cats shortly after (Greenway 1967).
103889155	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	conspicillatus	Bridled White-eye	3.1	2016		The species's demise is thought to be due to the invasive brown tree-snake Boiga irregularis (van Balen 2016).
22714223	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	strenuus	Robust White-eye	3.1	2016	This species was endemic to Lord Howe Island, Australia, but it is now Extinct due to overpredation by introduced rats. It was last recorded in 1908, and not found on a survey in 1928.	The cause of its extinction was predation by black rats.
